date,content,id,lang
2022-02-27 23:59:14+00:00,J’ai gagné un concours sur insta j’ai même pas assez de thune pour payer la livraison mdr la tristesse,1498085345262456841,fr
2022-02-27 23:58:38+00:00,"Putin is demanding an immediate meeting with 7 members of the GOP Congress. The 7 who made the Mob deal in 2018, in Russia.  Shelby,Thune,Johnson,Kennedy,Granger,Moran,Hoevan all complicit in the Trump Mafia. 
Pelosi warned all roads lead to Putin!",1498085197799047168,en
2022-02-27 23:55:58+00:00,kezouu et nza qui péta le compte xbox de @Keizrr1 et qui et qui lui demande de la thune pour le récup J’vous jure les gens de la xbox vous êtes des ptites slp ça vous arrache fort bande de gros porcs derrière vos écrans là. https://t.co/cZLRsfFxaD,1498084523342323712,fr
2022-02-27 23:50:23+00:00,@ManuLeBlancos pk tu veux prouver ? m’en branle de ta thune,1498083121652187136,fr
2022-02-27 23:50:15+00:00,@AbdoulGunners ça sent la thune dans le jeu...,1498083085371465729,fr
2022-02-27 23:46:18+00:00,@Akihoz_ De ce que j'ai vu il a l'air mais j'ai pas encore la thune pour le prendre sur ps4,1498082092139388928,fr
2022-02-27 23:38:07+00:00,"CLUE:

Sens. Richard C. Shelby (Ala.), Steve Daines (Mont.), John Hoeven (N.D.), John Neely Kennedy (La.), Jerry Moran (Kan.), John Thune (S.D.) and  Rep. Kay Granger (Tex.) https://t.co/e6M8HiS5mu",1498080034908692483,en
2022-02-27 23:36:04+00:00,Dire que j'avais déjà pas la thune pour le jeu sur pc,1498079518988374019,fr
2022-02-27 23:34:46+00:00,@InesCoquine_ Moi qui n'ai pas de thune https://t.co/v2Pp80oJFC,1498079189433475077,fr
2022-02-27 23:34:27+00:00,"@baldbohunk @jvfjr1962 @nathaliejacoby1 that were involved in that operation. I also think Putin has dirt on a lot of Washington from hacking and Trump is privy to that as well. I’ve always wondered why Thune, Johnson, Paul etc went to Russia a couple years ago for no apparent reason. I just look at how many like 2/",1498079111473999872,en
2022-02-27 23:34:07+00:00,@jKnoxPA @SkyisgigaHigh @_Floodlight So Manchin and Thune are vastly different?,1498079025671069696,en
2022-02-27 23:32:02+00:00,"Guys, merci de signaler ce compte, il poste du contenu obscène avec les photos de meufs randoms de Twitter (et il a réussi à faire passer ça en tweet sponso, @TwitterFrance vous vérifiez les annonceurs ou vous prenez juste la thune?) https://t.co/JLDUZTmuPH",1498078503723487233,fr
