date,content,id,lang
2022-02-27 23:59:47+00:00,@ul_one11 @denisfut_trade There's still like 3 more days of this promo with a Reus card guaranteed. Let's see how juiced they make him before we judge,1498085483917844481,en
2022-02-27 23:59:43+00:00,@relandrek Reus only with a performance based contract tho,1498085466758856704,en
2022-02-27 23:56:45+00:00,@lukadondic simplesmente kepa e reus assistindo jogo do real madrid,1498084721066131461,pt
2022-02-27 23:56:44+00:00,@averdeozil @reus_rar Eu amo vocês,1498084716934795266,pt
2022-02-27 23:50:58+00:00,@nekomata_Reus おはよ〜！お仕事ファイトです！！,1498083267362590720,ja
2022-02-27 23:50:51+00:00,@CyborgSwapDEX @JoeyCacciatore3 @wyeellie @jerome_reus @choochooNFT @croverseLL @happyeqb,1498083238321192961,und
2022-02-27 23:50:20+00:00,@CROugarNFT @akkroger @wyeellie @jerome_reus,1498083107693826048,und
2022-02-27 23:50:01+00:00,@bbsmvbnr Bien sûr c’est juste personne regarde le bvb mais Bellingham peut juste jouer avec reus et haaland malheureusement blessé présentement,1498083027368517632,fr
2022-02-27 23:49:56+00:00,@LootNetwork_ @ScareCROsNFT @akkroger @wyeellie @jerome_reus,1498083006506217473,und
2022-02-27 23:49:31+00:00,@PrimateCronos @GabrielKvaal @EbisusBay @akkroger @wyeellie @jerome_reus,1498082900969156610,und
2022-02-27 23:48:37+00:00,Red flag 🚩🚩🚩🚩que todos los dias vaya a reus,1498082675806117888,es
2022-02-27 23:47:51+00:00,"@SF_Moro @mandetta #Eleições2022 NÃO votar ou reeleger devedores da justiça, investigados, réus, condenados, defensores do passaporte sanitário, defensores de lockdown e afins. Deixem eles em casa e salvem vidas. Os serviços deles não são essenciais para o Brasil.",1498082484273221641,pt
2022-02-27 23:47:34+00:00,"@nekomata_Reus そう決めたのならそうしたら良いんやけど、タブレットかなんかにサブデータとして引き継ぎ機能使って移動させておけば？とは思う
そして始まるリセマラ地獄…",1498082410705330177,ja
2022-02-27 23:47:11+00:00,"@VEJA VEJA, o que a falta de profissionalismo, moral faz com o lixo da imprensa:
__Petrópolis está tudo normal?
__O Carnaval, clubes e rua lotadas sem distânciamento social, sem máscaras.
 Tem ótimas notícias que interessa ao Brasil, mas o foco é Bolsonaro.",1498082313187598339,pt
2022-02-27 23:46:32+00:00,@reus_sylvain @sartoshi_nft I t wont,1498082152193404928,en
2022-02-27 23:44:13+00:00,@RaritySniperNFT @LilBlobsWorld @akkroger @wyeellie @jerome_reus,1498081569000464385,und
2022-02-27 23:43:19+00:00,@The_Crobees @AlienftCronos @EbisusBay @TheCronicleNews @akkroger @wyeellie @jerome_reus,1498081342726164481,und
2022-02-27 23:43:19+00:00,@a_seresta Resumindo: A culpa é do Bolsonaro.,1498081340339671043,pt
2022-02-27 23:42:50+00:00,@hoypy Marco Reus*,1498081218406977539,pt
2022-02-27 23:41:14+00:00,"@tucamaiacaetano O que é visível, é a imprensa querendo que o governo federal ""Condene"" o ataque da Rússia, e eles mesmos já sabem da resposta do Brasil na ONU e Itamaraty.",1498080817737867268,pt
2022-02-27 23:40:49+00:00,"@joanasb3 Ex bêbado, ex das ruas, ex Deus Reus, agora sou só o Diogo",1498080711752003586,pt
2022-02-27 23:38:32+00:00,"@RosaMito1 Sim, agora está segura pulando carnaval protegendo seu filho da Covid 19.🤡🤡🤡",1498080138294083584,pt
