date,content,id,lang
2022-02-27 23:56:22+00:00,J'arrive pas à bosser,1498084623695425543,fr
2022-02-27 23:54:39+00:00,@plamedoox Il m’a clairement saoulé il est bon mais que le frérot commence à bosser sérieusement sa finition wesh,1498084194672685057,fr
2022-02-27 23:53:37+00:00,Franchement 300e d'essence ce mois ci pour aller bosser,1498083933224902657,fr
2022-02-27 23:51:00+00:00,Épanouie mais je force je me réveille tôt pour aller au travail et je tweet sur mon bonheur alors qu’il faut savoir que c’est faux on est jamais heureux de sortir de son lit pour aller bosser mm si le poste est grave cool,1498083276178833411,fr
2022-02-27 23:49:32+00:00,"@caramielcerise @AnasseKazib Ce sont des expatriés Cerise, pas des citoyens ukrainiens... Si vous partez bosser 6 mois à l'étranger dans un pays qui rentre en guerre, vous restez pour vous battre ? C'est quoi la prochaine étape, on mobilise les touristes de passage ?",1498082904865492993,fr
2022-02-27 23:48:03+00:00,"La plus part, quand vous allez bosser, vous serrez très vite déçus,  la désillusion que vous allez ressentir, je veux même pas imaginer🤣😭💔",1498082531287126021,fr
2022-02-27 23:48:03+00:00,@sunelmoon Le pire c’est que je dois me lever à 5:00 pour aller bosser,1498082530913767426,fr
2022-02-27 23:45:28+00:00,"INTERVIEW – Raph (The Voice 2022) : « Avec Amel Bent, on va bien bosser ! » - Gala https://t.co/g5abPFZRcZ",1498081882814169092,fr
2022-02-27 23:45:28+00:00,"@__matmat_ Exemple : 
On m'a dit que pour bosser sur la texture des rochers ils était entré 3 a 5 personnes ce qui est, même pour la limite haute, très peu ://",1498081882004672516,fr
2022-02-27 23:44:26+00:00,Depuis quand t’aime bien les bougs bien canard toi ? Après tu les traite de suceur enfin toi pour te bosser faut … — Froid ou pas si j’veux pas tu vas vraiment pas m’bosser  https://t.co/ZcrqBrSLuS,1498081623824343041,fr
2022-02-27 23:42:34+00:00,@ya2fou Ptdrrrrrrrr alors combien de snap/insta ta réussi à récupérer? J’espère ta bien bosser pour être parti à 6h me déçoit pas,1498081153252741124,fr
2022-02-27 23:40:07+00:00,J’ai un mal de tête monstre alors ie demain je dois bosser ma race à la bibli pour mon exam de mercredi j’adore vrmt y’a rien qui vas ces derniers jours a pars jeudi ou j’ai réussi mes deux exams mais bref vrmt la fac de l’anxiété tout le temps vrmt c’est ps une vie,1498080534588796929,fr
2022-02-27 23:40:02+00:00,"Dest ça voulait le dégager cet hiver, il a fermé sa gueule, bosser et c'est devenu le meilleur latéral de l'effectif...",1498080515852849157,fr
2022-02-27 23:37:16+00:00,@sarahfredrique @Rosevita_Mel Awaaa faut bosser hein sinon c’est 200k 300k de salaire. ce qui peut être chic seulement quand tu es encore chez papa maman,1498079816985284609,fr
2022-02-27 23:37:14+00:00,@PiotteLuis Je crois que t es dans la merde ou alors que tu vas devoir bosser 😆,1498079809414569987,fr
2022-02-27 23:37:11+00:00,"Palabre de salaire iyoooo
Les étudiants là, allons bosser.",1498079799687925766,fr
2022-02-27 23:35:38+00:00,"@ak_afzl ça dépend de cursus et oui les études je pense que c’est ce qui empêche la majorité des jeunes de bosser à côté. Même si certains le peuvent, mais ça dépend du cursus et d’autres facteurs. Tu peux pas parler de pleureuses je trouve, c’est assez légitime",1498079409483522051,fr
2022-02-27 23:35:03+00:00,"Moi qui voulais faire un tour ek voiture , je fais comment pour aller bosser demain moi. Ma vie 😭",1498079259826528262,fr
2022-02-27 23:34:58+00:00,"Dest ça voulait le dégager cet hiver, il a fermé sa gueule, bosser et c'est devenu le meilleur latéral de l'effectif...",1498079241186988038,fr
2022-02-27 23:32:20+00:00,@Rosevita_Mel En tout cas faut bosser dure eunh,1498078577652375558,fr
2022-02-27 23:31:46+00:00,@sarahfredrique Regarde comment ça me donne envie de bosser un coup 🤣🤣🤣🤣,1498078434634997760,fr
2022-02-27 23:30:37+00:00,"@HoohChi @Valkymain je dois te rappeler le feuilleton « taubira vs valls » toutes les semaines ? ensuite taubira n’a jamais aimé macron elle a juste dû bosser avec lui comme toi dans ton boulot, Piketty on s’en fou si il va au bout il est économiste pas politicien, ses idées sont de gauche",1498078147551576068,fr
2022-02-27 23:28:44+00:00,"Ah dans 3 semaines je vais finir toutes les semaines le mercredi soir

C'est cool ça me permettra de bosser à fond pour les partiels ça pas mal j'aime bien le concept",1498077669832941570,fr
2022-02-27 23:26:30+00:00,"@dabenkss @Ryuk695 @Patate2Meda Si toute la France le fait, ils vont juste s’exporter et aller dans d’autres pays, ça ne réduit rien à l’échelle national ni mondiale donc il faut résoudre le problème à la source, acheter en friperie ne fait pas bosser la production des multinationales",1498077108962459648,fr
