date,content,id,lang
2022-02-27 23:58:07+00:00,"Watch @williamhadaddin and @Dylan_Statham new video !!!
To see how Bambi is finishing everyone’s plates 😂😂😂😂

https://t.co/hO6QqAyIkW",1498085067360460805,en
2022-02-27 23:58:01+00:00,"Merci @AmineMaTue @RebeuDeter  la vidéo m'a mis trop bien, le canyoning l'escalade l'acro-branche et la spéléologie c'est surper vous pouvez en faire à la réunion dans les Pyrénées ou le verdon",1498085039262900225,fr
2022-02-27 23:56:40+00:00,🤣🤣 Valérie a une proposition à faire ?? On lui a branché une oreillette en direct avec ses mentors ? https://t.co/zvxVB1sNkv,1498084700975423496,fr
2022-02-27 23:50:21+00:00,@KevMCFC_ @Yansouuu92 branche ton cerveau et tu comprendras,1498083113150337029,fr
2022-02-27 23:49:49+00:00,Une rumeur et il faut l'avoir en tête en tant que telle. Cela pose la question qui pourrait le remplacer? A savoir qu'être chef d'état-major n'est pas la même chose que chef d'une branche des FAR. Et en temps de guerre il ne faudrait pas enlever le commandement des opérations https://t.co/LrUcdvteqY,1498082979314339842,fr
2022-02-27 23:47:23+00:00,J'arrête de regarder les infos sur la guerre je vais rester branche sur skz sur twi,1498082363263307776,fr
2022-02-27 23:40:22+00:00,"@IsaIthurburu Il n’y a plus qu’à militer pour que la FFR accueille le rugby fauteuil en tant que réel sport et non comme une branche « sociale »
On compte sur vous ;-)",1498080599327842307,fr
2022-02-27 23:36:43+00:00,dans 3j j’ai les 1k rester branché,1498079680364269576,fr
2022-02-27 23:34:25+00:00,@zzotra grand reset bientôt restez branché,1498079102791831558,fr
2022-02-27 23:33:29+00:00,@kitune_kuromame 寝た内に入らねぇよ…,1498078867143409665,ja
2022-02-27 23:31:55+00:00,"""Un jour pourtant un jour viendra couleur d'orange
Un jour de palme un jour de feuillages au front
Un jour d'épaule nue où les gens s'aimeront
Un jour comme un oiseau sur la plus haute branche""",1498078471448322048,fr
2022-02-27 23:29:44+00:00,@Molly7916 @IvNotorius Ça se voit que tu es pas une lumière …. Tu as du mal à comprendre des phrases simple et tu poses des questions là où y en pas … t as loupe loupe la branche de l’évolution ?,1498077924133646340,fr
2022-02-27 23:28:46+00:00,"@K0kraCognito Wa aleykoum salam, se sont deux tribus berbères qui se sont converti a l'ibadisme une branche de l'lslam étant de grand commerçant et des misssionnaires ils ont profités de leurs échanges avec l'empire du ghana pour y diffuser l'islam ibadite",1498077678292946953,fr
2022-02-27 23:26:38+00:00,"@DIRECT2DROITE @cresus1ier Une merde ce type..il est en errance complète, il est prêt à se raccrocher à n'importe qu'elle branche pourrie pour exister un peu",1498077143657558018,fr
2022-02-27 23:26:12+00:00,"@branche_salty (細かくてすみません)
よろしくお願いしますー！",1498077032605155329,ja
2022-02-27 23:26:03+00:00,#肋骨ジャバウォック,1498076995392983040,und
2022-02-27 23:25:30+00:00,@shie_shim （ご指摘ありがとうございます！！）,1498076855810678784,ja
2022-02-27 23:24:06+00:00,@MercierJeremie Perso je les ai toujours considéré comme une branche de la NSA.,1498076504177139715,fr
2022-02-27 23:23:28+00:00,@branche_salty (こっそり。 #肋骨ジャバウォック です！),1498076346870005762,ja
2022-02-27 23:21:48+00:00,Not me qui hier avais un anniversaire dans un bar branché et qui appelle juste pour m’assurer que le local accepte les chiens et ils oublient de me dire que à 23h ça devient un bar dansant. J’ai amené mon enfant poilu en boîte de nuit les gars 🤦🏻‍♀️,1498075925161857033,fr
2022-02-27 23:20:13+00:00,"2014, Bercy est d’accord pour vendre une branche énergie d’alstom à général electric. On abandonna donc les turbines nucléaires (réputées meilleures du monde). Maintenant le chef de l’état veut les récupérer... une hésitation qui coûte 1/2 milliards d’euros tout de même!",1498075529336868868,fr
2022-02-27 23:19:21+00:00,@sassoum_ Ah ça y est j’suis branché la je vais acheter !,1498075310943789056,fr
2022-02-27 23:18:14+00:00,@Branche_cat ちゃんと寝たよ(1時間弱),1498075030567067649,ja
2022-02-27 23:18:06+00:00,"@Signe_Lion Je reconnais, les trucs vite fait dans le noir... Ça ne me branche pas trop",1498074996454871043,fr
2022-02-27 23:17:46+00:00,@CerfiaFR Ils sont déjà branché avec #DHL Chine tout ça tout ça....  connecté à la source 🤷,1498074910861807618,fr
2022-02-27 23:16:07+00:00,"@ONU_fr La branche d'Olivier symbolise la Paix!  Alors, agissons pour la Paix entre les peuples frères  !  Maintenant !",1498074497794117638,fr
2022-02-27 23:14:38+00:00,@ouipuler @branche____ @AzizLaMoula1 Nn pour preuve il m'a pas encore contredit,1498074123498573826,fr
2022-02-27 23:13:26+00:00,@jls_vrg @branche____ @AzizLaMoula1 si si,1498073822091747337,es
2022-02-27 23:12:58+00:00,Le @PCC_HQ est comme une pieuvre avec des ciseaux à toute les branche il se coupent un membre et il repousse ailleurs . https://t.co/HU42T2CuPx,1498073702004633602,fr
2022-02-27 23:12:55+00:00,"小屋入り！行くぞー！

#肋骨蜜柑同好会
#ジャバウォック",1498073689761320960,ja
2022-02-27 23:12:27+00:00,@ouipuler @branche____ @AzizLaMoula1 Pas lui,1498073575344984069,fr
2022-02-27 23:12:18+00:00,@branche____ @AzizLaMoula1 @ouipuler Enchantée,1498073537516609538,fr
2022-02-27 23:11:16+00:00,@branche____ @jls_vrg @AzizLaMoula1 je t’aime,1498073275204882432,fr
