date,content,id,lang
2022-02-27 23:58:21+00:00,"後ろのやつの寝言がやばすぎて新幹線やばいんやがwww
暴れまくってるゾ",1498085125107556352,ja
2022-02-27 23:56:11+00:00,@zajan_photo 鯉って良いですね....初めてみました😲,1498084580385247232,ja
2022-02-27 23:54:08+00:00,@u_cccc0109 矢印もいっぱいあって好きです🤤,1498084063231758337,ja
2022-02-27 23:50:43+00:00,"YOURS BY JIN
SUPER TUNA BY JIN
#SuperTuna_Jin #Yours_Jin
#BTSJIN #JIN #방탄소년단진 
@BTS_twt https://t.co/OQunH7Z4bh",1498083203382669312,en
2022-02-27 23:50:40+00:00,@PulteDaily @pulte Good luck to all of the team mates. This would definitely help with payment to get my smile back. And to have dental here in Hawaii is very expensive. $Keogyrl,1498083190749097984,en
2022-02-27 23:40:15+00:00,@WaterlooAth Why am I not surprised? Way to go Kaira! You are a rockstar!! ❤️,1498080571272040448,en
2022-02-27 23:33:50+00:00,@kaira_dayo81 綺麗♪o(^▽^)o,1498078953793540097,ja
2022-02-27 23:32:58+00:00,o seu perfil foi visto por 4 pessoas nas últimas 3 horas https://t.co/aGaxCMHOvm,1498078737954394119,pt
2022-02-27 23:31:13+00:00,@CassThomps13 Will do!,1498078297166688264,en
2022-02-27 23:23:26+00:00,@winVikings @Kaira_English 😂damn bull in a China shop!,1498076338510602250,en
2022-02-27 23:22:34+00:00,@NikiCole9 @Kaira_English That’s my Bully!!!!,1498076117609111552,en
2022-02-27 23:21:26+00:00,@kaira_izana_ ...ありがとう...許してくれて。(抱きしめ返し),1498075832895430659,ja
2022-02-27 23:21:24+00:00,"@kaira_clarke Ugh no, we snuck in as teens before they got demolished. One was called Marycrest, the other Broadview Developmental Center if you ever want to Google",1498075828030255113,en
2022-02-27 23:19:20+00:00,"@CassThomps13 Granted, I suppose if they are torn down it’s a Meijers or something now",1498075306854338560,en
2022-02-27 23:16:47+00:00,@CassThomps13 Ohh sounds eerie and the perfect inspiration for writing. I live in Columbus! Are those places still around?,1498074665130115074,en
2022-02-27 23:16:19+00:00,Congratulations @Kaira_English! Proud of your hard work and determination!! https://t.co/H26xXsYyTX,1498074548553588738,en
2022-02-27 23:15:28+00:00,"@AlyssaAshleyC i have one , siraulo tung nagpost na to. 🤨 https://t.co/LUdYWHmDz5",1498074332215787520,tl
2022-02-27 23:14:57+00:00,What a great honor for a soph.!! Congratulations Kaira!!! https://t.co/6YyDPgt1Ki,1498074202653478912,en
2022-02-27 23:10:19+00:00,"@nrt_xx1 かいら 
２月１",1498073034837483521,ja
2022-02-27 23:09:09+00:00,@kaira_clarke I’m going to go with vibes here. There were two abandoned places in Ohio (where I live) that have been torn down: one was a home for “wayward” girls that the church ran and another was a local psychward. Both scared the shit out of me. Mansfield prison was pretty cool too.,1498072744713506818,en
2022-02-27 23:01:44+00:00,@WaterlooAth Couldn’t have picked a more awesome athlete!! Congratulations Kaira!!,1498070876578848772,en
2022-02-27 22:58:54+00:00,"Ladies and gentlemen, I’m proud to introduce your MVAC Player of the Year in girls basketball, Kaira English! https://t.co/hmaWe6R1ny",1498070165401001994,en
2022-02-27 22:58:52+00:00,@CassThomps13 Top 3 spookiest places you’ve ever visited? 🧟‍♀️👻🏚🫀,1498070156030980097,en
2022-02-27 22:40:08+00:00,Pressure X Ari Lennox 🔥,1498065441411022856,it
2022-02-27 22:38:40+00:00,@Glanz_kaira おきた,1498065069821014017,ja
2022-02-27 22:25:08+00:00,"💞SOMOS ABUELAS DE 4 BEBÉS🐈🐈🐈🐈 💞
Kaira necesita alimentarse bien🍚, restablecerse y alimentar estos muñequitos bellos🍼!!
Recibimos todos los obsequios para esta nueva familia💗!! Mami come concentrado y laticas 🥫 de Royal Canin Mother and Babycat!!
https://t.co/vegnFnotTG",1498061667384664070,es
2022-02-27 22:24:09+00:00,@noa__228 おめ！,1498061418477674498,ja
2022-02-27 22:21:19+00:00,Énergie du Mali qui êtes vous? Moun coupure ko kaira,1498060707245412352,fr
2022-02-27 22:07:59+00:00,😅😅😅😅😅😅😅😅😅 vraiment a kaira peni ko dan yer. Et par fini nous l’avons emporté. https://t.co/JVCy6DtUba,1498057349302571012,fr
2022-02-27 22:07:00+00:00,I need to learn german but I couldn't find a show for me so I'll watch winx with German dub cuz why not,1498057104078344196,en
2022-02-27 22:05:40+00:00,+red eyes&gt;&gt;&gt;&gt; https://t.co/Kg6KssKS41,1498056765321142273,en
2022-02-27 21:59:59+00:00,@CassThomps13 😂 I get the… https://t.co/3IvZ0sCLSF,1498055335071866882,en
2022-02-27 21:10:57+00:00,@Lovelysanzu JAJSJJSJAJJAJA GM KAIRA,1498042997879062531,es
2022-02-27 21:09:02+00:00,Ohhhh igual que aqui https://t.co/TgHVwiFwKx,1498042515571761164,es
2022-02-27 21:08:12+00:00,"ICYMI: Wins from Emily Buffington on the vault, Kaira Hammond on the balance beam and Kennedy Springer in the floor exercise helped nationally ranked @UWOGymnastics defeat Gustavus Adolphus College, 188.800-182.400, Saturday in Saint Peter, Minn.

Recap: https://t.co/EszghcoVOI https://t.co/rrdnKl2QKp",1498042304699019277,en
2022-02-27 20:49:54+00:00,"@ItsMutai @JoeAsali Is this government visit or personal visit. ??
Why should government pay for such trips.?",1498037699474870272,en
2022-02-27 20:48:08+00:00,É impressionante como ninguém nessa ilha tem bom gosto pra música,1498037253490331649,pt
2022-02-27 20:44:57+00:00,@JoeAsali Just wondering does OKA has followers ? The only figure person in OKA is Kalonzo but again all kambas are behind Ngilu Kibwana Mutua formation. Azimio should spare it's energ on OKA.  That is an empty shell.,1498036454429184012,en
2022-02-27 20:40:18+00:00,@hellenjeriKe @WilliamsRuto Some people like you may not comprehend some issues Those claiming to be sons of peasants are the products and copy cuts of the so called dynasties In fact they are worse than them They have dined and wined with dynadties Then suddenly they realize dynasty is bad Soma Animal Farm,1498035281945104387,en
2022-02-27 20:27:09+00:00,@RailaTosha2022 stop wasting energy on Kalonzo and the likes of Kuria....in OKA you have already pocketed Moi and Jirongo. Move on ..let Kalonzo and the rest be. They will drain you for no good reason. Kwani what is OKA without Uhuru and Baba!!?. https://t.co/izm7TSGezA,1498031974048571403,en
2022-02-27 20:18:04+00:00,What a great weekend for a hike! https://t.co/IPTS6EMTSG,1498029690749128714,en
2022-02-27 20:12:34+00:00,@thisone0verhere A cassette tape of TLC CrazySexyCool #TLC 💜💜💜 https://t.co/IofPfWGwRV,1498028306503016453,en
2022-02-27 20:05:07+00:00,@ElizabethWelke 😂 Could be a spicy romance indeed!,1498026429996580867,en
2022-02-27 20:04:05+00:00,What the Kaira brothers did on the Auwe Remix 🔥🙌🏿Eish,1498026171052691458,en
2022-02-27 20:02:52+00:00,"Nakul is our forever favorite shipper🤧😍❤

#Shivin #Kaira #yrkkh https://t.co/4waBxu2DUz",1498025864914620417,en
