date,content,id,lang
2022-02-27 23:52:41+00:00,First time I have heard this saying; “Hoisted by my own petard.”,1498083698616545284,en
2022-02-27 23:51:57+00:00,"@your__own__risk @K8TBenoit @CalltoActivism How are you sure it isnt Ukranian members of Anonymous that are hoisting Russia's petard?

As for crimes, kindly go demand that Russia turn over its hackers",1498083515040157701,en
2022-02-27 23:51:00+00:00,@vince__tao This was mainly a jay watts subtweet and if I tsk tsk the tsk tsking I'm hung by my own petard. Oh well,1498083276296237058,en
2022-02-27 23:46:31+00:00,My ticking petard constructed by I and from which I-,1498082147663450114,en
2022-02-27 23:42:59+00:00,Je découperai bien un pétard là,1498081256285696002,fr
2022-02-27 23:33:43+00:00,@Whitey900 @TakethatCt @AspAlaAsnAsnTyr @HawkingsJulia @JRJHealey @Chris_F_Carson @KStateTurk @sheridan_bhatt @ale_battini @richienrg @kmtildsley @MaureenStroud @Mondiablue @groin_hammer @Lisa41361016 @mcfunny @BetweenDr @richard87114520 @jonnypritch @FredEast11 @Alex_on_A14 @Adam_Penning @ine69206804 @LaikaAndYuri @Allergic2Masks @moravec_tomas @Housekeep3r @keigh_see @neneynimus @keigh_seeToo @LCS_Big_Mike @kevconrad2 @BlainEillimatta @avogadr0avocado @sandycreekmill @HarveyWall15 @SimonGraf19 @AngelosPantone @Catnetsys3 @rapidgator99 @HouseOfGab @KathySm59005579 @brbrofsvl @darnitcomics @TomahawkVPhD @daninphx @20manDan @Greg44690 @Gen05761427 @TakeThatChem Looks like a case of petard hoisting. Off you pop now.,1498078924403879939,en
2022-02-27 23:25:39+00:00,Le pétard du gauche mama https://t.co/YIEe0UEgZ9,1498076895442878465,fr
2022-02-27 23:21:25+00:00,@elfamosocrakito @SaverioSlmt @McFou2 @MomoMikalo @94Sxmi @HugoDecrypte En 45 c'était des pétard mouillé comparé à MTN et surtout a l'époque j'avais que les Etats Unis qui l'avait,1498075831813304321,fr
2022-02-27 23:15:31+00:00,Dembélé il était en pétard,1498074345306038272,fr
2022-02-27 23:13:02+00:00,What will Madison Cawthorn do now? New election maps shift political landscape yet again https://t.co/Df8Bgo8NrB via @Yahoo It appears Cawthorn has been hoist on his own petard.,1498073719528251397,en
