date,content,id,lang
2022-02-27 23:44:58+00:00,@BIGPOPPAless Allez mon teuf !,1498081757157023745,fr
2022-02-27 23:20:56+00:00,@162310J @teuf_s C est dégueulasse de faire ça,1498075708211486725,fr
2022-02-27 23:16:13+00:00,@laughxtale LA TEUF LA TEUF,1498074520531480576,fr
2022-02-27 21:57:52+00:00,omg mais mars avril c’est trop la teuf de ouf https://t.co/rI1aZGaO8Y,1498054802214895628,fr
2022-02-27 21:53:40+00:00,"Xavi est donc le bon, le prestigieux Barça est de retour c’est la teuf",1498053746319937543,fr
2022-02-27 21:52:05+00:00,JZJWJXJDJEFEM SJDJEU OUSMANE MEMPHIS NON C'EST LA TEUF,1498053350784446468,fr
2022-02-27 21:51:23+00:00,Grande Barcelone Vous êtes bête ou quoi cabri mort est ce qu’il peut mourir encore hein ? Ces la teuf à mort 🎉🥰,1498053173558267904,fr
2022-02-27 21:38:50+00:00,"@camille__vnr Oui bon 2003 ça va encore hein, mais le type de meuf bon, c'est des meufs qui font la teuf 🤙🤙🤙💅💁🏻‍♀️",1498050013179654150,fr
2022-02-27 21:25:36+00:00,@ayayayeee77 C’EST LA TEUF,1498046685611708416,fr
2022-02-27 21:25:06+00:00,FERRAN SORT CEST LA TEUF,1498046559191281674,fr
2022-02-27 21:23:54+00:00,bon dans 1 mois jme casse a berlin pr aller en teuf c bon,1498046255318061069,fr
2022-02-27 21:20:57+00:00,"Week-end de fou , personne de fous , teuf de fou , et cuite de fou. Y’a rien a ajouter 😎❤️",1498045515237371909,fr
2022-02-27 21:11:36+00:00,@maxmnmt La teuf,1498043161754677251,fr
2022-02-27 21:09:44+00:00,@Madridista79111 La teuf https://t.co/jKteavmgrO,1498042692185600002,fr
2022-02-27 21:02:47+00:00,@Denko9292 Whoa force a toi mon teuf,1498040942728646662,fr
2022-02-27 20:53:01+00:00,je veux aller en teuf,1498038486254989313,fr
2022-02-27 20:52:22+00:00,@anonyme692000 @7nellrs Teuf,1498038320445730824,fr
2022-02-27 20:52:14+00:00,« Sans mauvais jeu de mots » les ouf 😂😂👏👏 https://t.co/zMat9LQwaH,1498038287654694920,fr
2022-02-27 20:52:11+00:00,@TeufeurSoff Salut teuf,1498038274249613313,fr
2022-02-27 20:45:13+00:00,@TeufeurSoff @loopooYT haha teuf,1498036522167279620,fr
2022-02-27 20:40:44+00:00,@Yassiiou Teuf,1498035393857470473,fr
2022-02-27 20:36:32+00:00,@JaxTeller8_ La teuf,1498034334955192334,fr
2022-02-27 20:36:10+00:00,Y’a des rappeurs en Ukraine ?,1498034241921241091,fr
2022-02-27 20:34:40+00:00,@LightningEnki @izi_dream Viens maintenant on teuf comme des fous,1498033867843936258,fr
2022-02-27 20:33:51+00:00,J'ai trop envie de faire la teuf avec eux https://t.co/qX8WXUs3nn,1498033658757795841,fr
2022-02-27 20:31:56+00:00,"Jcrois jv même pas aller à la teuf semaine pro, j'y prends moins de plaisir qu'avant",1498033176907812865,fr
2022-02-27 20:26:23+00:00,@Raii_Dilla Trop la teuf ce truc,1498031783308374020,fr
2022-02-27 20:20:03+00:00,another day of les algorithmes ig et twt qui me disent d'aller me faire foutre!!! grosse teuf,1498030188671770624,fr
2022-02-27 20:15:20+00:00,👀 https://t.co/4agdfKiKgO,1498029000505151497,und
2022-02-27 20:05:17+00:00,@httpsadchi ca va finir en teuf dans la foret elle va pas comprendre,1498026473483034625,fr
2022-02-27 20:03:25+00:00,"ABRIS BUS - @teuf_s 

Prod. @keysersozebeats https://t.co/PpQCmSOgsF",1498026003616174080,en
2022-02-27 20:02:19+00:00,"Jviens de faire la teuf la plus chep que j’ai jamais faite 😂 Dans un hôtel abandonné au bord d’une rivière, c’était trop beau et tous les gens étaient grave chep 😂 Que de belles rencontres ☮️
La goutte artisanale et la k indienne ont peut être aidé 😂",1498025727006068737,fr
2022-02-27 19:57:11+00:00,@superkilleer Teuf,1498024434942328834,fr
2022-02-27 19:50:16+00:00,@dwarmas La grosse teuf de dwarmas,1498022693244964876,fr
2022-02-27 19:49:10+00:00,C’est la teuf les Reds 🥳🍾https://t.co/HvNnQTmFy4,1498022414793555969,fr
2022-02-27 19:43:23+00:00,@secondemorte T’es beau mon teuf,1498020958476677128,fr
2022-02-27 19:35:22+00:00,C'EST LA TEUF LETSSS GOOOO 🙌🙌🔴🔴🏆,1498018942027239424,fr
2022-02-27 19:32:31+00:00,La teuf,1498018227120599040,fr
2022-02-27 19:30:47+00:00,CEST LA TEUF https://t.co/aMQ05NGU1U,1498017789705129993,fr
2022-02-27 19:29:30+00:00,imaginez je croise un de mes élèves en teuf ?????,1498017466315849736,fr
2022-02-27 19:27:03+00:00,C’est trop la teuf,1498016849308667904,fr
2022-02-27 19:26:32+00:00,"CE SOIR, C'EST LA TEUF ! 
Rendez-vous sur Twitch peu après 20h40 pour une soirée légendaire ! 🙌

-&gt; https://t.co/iKy7e8QQpf https://t.co/dx7yMw0jZE",1498016719956234249,fr
2022-02-27 19:26:23+00:00,@MAGIAFCB La teuf,1498016683293691907,fr
2022-02-27 19:25:27+00:00,Les gardiens vont tirer la Teuf,1498016448240926722,fr
2022-02-27 19:22:59+00:00,Pourquoi j'ai autant la tête qui tourne ces derniers temps ? Je ne suis pas allé en teuf pourtant,1498015827743764480,fr
2022-02-27 19:10:14+00:00,les meufs qui ont leurs liners qui coulent au bout de qlqs heures faut m’expliquer pcq perso je peux garder un eye liner hema toute une teuf et il reste clean,1498012615943114758,fr
2022-02-27 19:07:25+00:00,@cmoiyrx C’est la teuf https://t.co/XFefk4gQJT,1498011910280822784,fr
2022-02-27 19:06:55+00:00,@noorfji XPTDRRRRRR jvais mourir la teuf wsh Yunho,1498011781956055048,fr
2022-02-27 18:52:58+00:00,"No Muniain no Williams's brother 
C'est la teuf 🎉🎉 https://t.co/hduaDWZROp",1498008272103743488,fr
2022-02-27 18:51:30+00:00,@aonslr @teuf_s Orelsan!!!!😍,1498007903118241794,in
2022-02-27 18:51:00+00:00,@teuf_s Ptdrrrrrrr tu m’étonne le massacre,1498007775758139393,fr
2022-02-27 18:50:44+00:00,@lucas_sahi Dis pas ça ici t’es ouf j’ai honte 😂😂 en dessous de ça c’est la pétanque,1498007711182585856,fr
2022-02-27 18:47:27+00:00,"J’ai ramasser 10-0 cette après midi avec @teuf_s on peut dire c’était du pied balle la l’antichambre de l’enfer, mdr yavais pas de football sur le terrain 😂",1498006885940830215,fr
2022-02-27 18:39:42+00:00,"@qtnn_ Ce n’est pas trop tard pour repêcher les gens comme tu dis, la preuve est que je m’en sors. Et la mentalité de la teuf est toujours présente (peut être pas chez tout le monde) d’où les problèmes de temps à autres mais il y a toujours beaucoup de solidarité, d’entraide etc",1498004935404888067,fr
2022-02-27 18:37:47+00:00,Ah mais ce soir c’est au Camp? la teuf,1498004453315731459,fr
2022-02-27 18:36:42+00:00,@TedSkata La teuf,1498004178760716289,fr
2022-02-27 18:34:19+00:00,la première teuf de Kath et Émilie n'empêche c'était une dinguerie,1498003578648158209,fr
2022-02-27 18:31:03+00:00,LA TEUF https://t.co/uImXxTFtwA https://t.co/pejGE53by7,1498002759085445121,fr
2022-02-27 18:24:28+00:00,@luczerr7 Grv après ça y en a partout tavu mais bon soirée techno tu y va quand même pcq t’as une certaine garantie que tu sera en sécurité etc mais bref Vsy teuf c’est juste 1000x mieux,1498001099248308228,fr
2022-02-27 18:23:47+00:00,@saucissonsup @Watczek @_CSTVDS teuf,1498000926585630732,fr
2022-02-27 18:19:30+00:00,@caflxngve La putain de teuf https://t.co/bdwGTjp9cJ,1497999851732279299,fr
2022-02-27 18:10:01+00:00,الادارات السماءِيةًالجوبة في الصواريخ البعيدة منى الكرة الارضية 🥀⚙️⚙️⚙️⚙️⚙️✈️✈️✈️🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🔨🔩🛬🛬🥀🥀🥀🥀🥀🥀🥀🥰🌍🌍😇😇📡🧕🏿🧕🏿💎💎💎💎💎💎💎✈️💎🚀جو. تو فِّ لا تووفْ پاغْ تُ ڤْوالى + je te fou la teuf par tout voilà الَّتي تكونو,1497997465907257345,ar
2022-02-27 18:08:44+00:00,"Dépression pour Busquets mdrrr

Ça sera la teuf ici https://t.co/3uy2mCRG2d https://t.co/IoGWeGnVa4",1497997139632287746,fr
2022-02-27 17:56:20+00:00,@nozoeze_ là giga teuf,1497994018843734019,fr
2022-02-27 17:40:03+00:00,Je l’ai perdu hier soir à la teuf voilà ça m’apprendra 🤠 https://t.co/BXFOFPpX9P,1497989923080712194,fr
2022-02-27 17:38:06+00:00,exhibit n°459210 qu'on est dirigés par une bande de marioles qui se foutent de nous à un degré intersidéral de foutage de nous. teuf de @LVMH à Moscou hier mais on boycott les Russes et on va leur casser la gueule parce que à l'Elysée ça rigole pas https://t.co/RtztlsWWdX,1497989433181622272,fr
2022-02-27 17:19:53+00:00,j’y crois toujours pas de ce qui s’est passé à cette teuf 🙄,1497984847406669824,fr
2022-02-27 17:19:01+00:00,"@TeufeurSoff Teuf, 
Il faut que tu me bloques! Je dois compléter mon BLOCKEDEX! S’il te plaît bloque moi pour que tu puisses rentrer dans ma collection des comptes Twitter m’ayant bloqué 🙏",1497984629533458441,fr
2022-02-27 17:12:28+00:00,@emlasheda Oui t’as sûrement raison (en plus la muselière est plus obligatoire dans les lieux publics c’est trop la teuf là),1497982979796344834,fr
2022-02-27 17:10:14+00:00,@AmineMachOne @Lafeve7 écoute ça,1497982417218453508,fr
2022-02-27 17:04:03+00:00,@CharlieStream_ Mon teuf tout les jeux de Hidetaka Miyazaki sont des ref à Berserk,1497980861945364481,fr
2022-02-27 16:57:21+00:00,@Aspariggino Merci le reuf 👌,1497979175118028802,fr
2022-02-27 16:43:43+00:00,@geneRAPtions @keysersozebeats @teuf_s 🔥🔥🔥🔥,1497975744928137222,und
2022-02-27 16:38:56+00:00,@sokatsuu Teuf,1497974541733220355,fr
2022-02-27 16:35:34+00:00,"pour mon anniversaire, raf des cadeaux, juste louez tous une salle des fêtes comme ça on fait une grosse teuf et on se met notre première mine ensemble",1497973693703675904,fr
2022-02-27 16:34:32+00:00,Un but de moins pour Milik la teuf,1497973436408373250,fr
2022-02-27 16:30:35+00:00,Sa fait du bien Une petite teuf des familles  et d’avoir ressortit le sons 😁🥰 https://t.co/ResFd7byy5,1497972440965599234,fr
2022-02-27 16:00:17+00:00,Ou qui font les teuf chez la grand mère https://t.co/Y21xEkrpYp,1497964815901413378,fr
2022-02-27 15:57:57+00:00,@TeufeurSoff @valouzz_ T’en a pas toi teuf ?,1497964229281955848,fr
2022-02-27 15:53:29+00:00,Le Mans qui tabasse Laval LA TEUF on mange,1497963102805053449,fr
2022-02-27 15:53:06+00:00,J’ai des photos de la teuf miiiiiiiel,1497963008475156481,fr
2022-02-27 15:43:34+00:00,@Flaaaco93 alors là LÀ TEUF,1497960609522106370,fr
2022-02-27 15:35:23+00:00,"@TeufeurSoff @Ashe_lz @freezecorleone Teuf je te veux dans mon BLOCKEDEX, bloque moi stp il faut que tu sois dans ma collection des blocked",1497958550613671937,fr
2022-02-27 15:35:22+00:00,@naaarb frère c’est la teuf du siècle là,1497958545769312259,fr
2022-02-27 15:27:19+00:00,"Pas de Lirola, pas de Gueye = grosse teuf https://t.co/1bb60I7Whl",1497956520977485829,fr
2022-02-27 15:27:00+00:00,@DirtyyXI le serv de teuf il est incr ma biche j’y suis,1497956441352818689,fr
2022-02-27 15:26:24+00:00,C’est là giga teuf https://t.co/pvVxkhLELe,1497956290261360645,fr
2022-02-27 15:13:19+00:00,"On mange trop trop bien là avec OP, JJK et MHA c'est la giga teuf",1497952996319277057,fr
2022-02-27 15:11:48+00:00,Nan mais ici tu vas en teuf le lendemain t’es à la plage pour decuite quelle vie sérieusement,1497952612565532684,fr
2022-02-27 15:05:16+00:00,@rmnlebaptou La teuf de fou sa serait en vrai,1497950968431853572,fr
2022-02-27 15:02:30+00:00,Merci la famille 🙏✔️ https://t.co/3zX1PGeawz,1497950272924094468,fr
2022-02-27 14:54:04+00:00,@ktzlilian_ La teuf (le gf va descendre aussi mdrrrrr),1497948151289987078,fr
2022-02-27 14:44:55+00:00,@Taz_njr La teuf,1497945846960300036,fr
2022-02-27 14:26:13+00:00,"@JulienYGillot Entre Poutine qui est complètement parti en couilles, et les centristes mous qui font la teuf, depuis qu'un pays (responsable de la mort de milliers d'enfants Grecs, via l'austérité (danke frau Merkel !), vient de foutre 100 milliards d'euros, dans son armée... Fouh... 🤦🏻‍♂️",1497941142528307205,fr
2022-02-27 14:23:10+00:00,« teuf » 😭 https://t.co/fXnGZYLfVb,1497940375725613059,fr
2022-02-27 14:18:27+00:00,Bientôt j'amène ma darz en teuf ( avec sa gova et elle qui conduit 👍🤑),1497939186619457538,fr
2022-02-27 13:44:29+00:00,@Foumoilapay @Celinextenso C'est le moment de lancer une énorme teuf pour oublier 😎,1497930640683114502,fr
2022-02-27 13:39:07+00:00,@geneRAPtions @teuf_s 💪💪💥,1497929289630728194,und
2022-02-27 13:36:46+00:00,@SelGam_ @YukuseK @AgentOW14 @RenardA9Queues Je te redirige vers mon thread sur l'autre comm du coup (si tu te demandes j'ai étudié le droit vite teuf à la fac),1497928697000734730,fr
2022-02-27 13:35:48+00:00,jsuis dsl une teuf ou y’a que de la techno house ou d’la vieille techno c’est pas une teuf,1497928456763498501,fr
