date,content,id,lang
2022-02-27 23:59:57+00:00,Dolor en el pecho cuando ves que en el cole ya no se toca el himno de Andalucía con la flauta 🥴. #FelizDiadeAndalucia,1498085527509217291,es
2022-02-27 23:59:54+00:00,@yamilabalbuena amiga había escuchado historias de esto pero no lo había presenciado ahre el ruido del balazo me quedó retumbando en el pecho hasta 2 horas después,1498085516293685253,es
2022-02-27 23:59:47+00:00,"@wb_artegrafico Repito no es penal , la de gigliote le pega en él pecho y no es q tira un codazo , vos sabes de futbol , te digo otra vez merecemos perder pero el arbitraje nefasto",1498085485595357184,es
2022-02-27 23:59:45+00:00,"Tu muy bien sabias lo que te esperaba
La sarna con gusto no pica
Y aquí en este pecho
Que te quiso un día
Oh no hay puesto para ti morenita
 https://t.co/tikeDJd0ig",1498085477718630405,es
2022-02-27 23:59:39+00:00,@HumoVerdolaga Y lo del #70 si que más vino a taparle el puesto a ruyery un jugador que esta para jugar vacacionales pero no fútbol profesional y El #17 es impresentable que pecho frío 🥶 por DIOS.,1498085453978902531,es
2022-02-27 23:59:29+00:00,"Dan dan dan dan, suena asi el fusillll y mi pecho cuando el esta aquii❤️‍🩹",1498085411003850753,es
2022-02-27 23:59:19+00:00,Hdp que feo ese dolorcito en el pecho,1498085367060127746,es
2022-02-27 23:59:16+00:00,"LA HINCHADA MAS PECHO FRIO, NO CANTAN NI CUANDO ESTAN GANANDO",1498085356524040194,es
2022-02-27 23:59:14+00:00,"Q pecho frio riber , y q merito lo de la acade",1498085347347025922,es
2022-02-27 23:59:09+00:00,@RiverPlate Cómo vas a ser tan pecho frío plate,1498085327839318020,es
2022-02-27 23:58:59+00:00,"Jugadores pecho fríos, robando sueldo, jugando cómodos, no tienen idea de donde están. Ni los nuevos, ni los viejos, ni nadie!!! A quién le duele este equipo?!!! DONDE ESTÁ EL RESPETO DEL ESCUDO?!!!!",1498085283656572928,es
2022-02-27 23:58:58+00:00,Hermano como puede ser que estos pecho frío nos hayan empatado el partido man,1498085279751569408,es
2022-02-27 23:58:51+00:00,@pecosab Que lástima que no vinieron a pedírmelo a mi! Hubiera sido tan catártico sacar todo lo que llevo en mi ronco pecho!,1498085248915185665,es
2022-02-27 23:58:48+00:00,@adryy_mrtz Que buscas hacer sentir mal a las chicas que tenemos mucho pecho? Quieres que la gente comente que están de acuerdo con lo que dices y jodernos a las otras? Vaya lerda,1498085236378423300,es
2022-02-27 23:58:36+00:00,No debe existir peor cosa que el dolorcito en el pecho por tristeza 🥺 otra 🌟 más! 💫,1498085187132919809,es
2022-02-27 23:58:29+00:00,"Que día de mierda, la angustia que siento en el pecho es insoportable.",1498085159467462942,es
2022-02-27 23:58:27+00:00,@DickTracy1988 Diablos Dick jajajajajaja ni por la mente me pasó mirarle el pecho peludo jajajajajaja https://t.co/15vQBRSt2k,1498085149988298758,es
2022-02-27 23:58:24+00:00,Yeison Guzmán lleva un bloque de hielo en su pecho.,1498085136298033152,es
2022-02-27 23:58:12+00:00,Que nos empate en equipo mas pecho frio del futbol argentino...,1498085085937123329,es
