date,content,id,lang
2022-02-27 23:59:59+00:00,@CFCArthens @BlacKaizoku @KoumoBur De ouf,1498085535377620996,fr
2022-02-27 23:59:59+00:00,@hellamassilia Ahahahah de ouf 😭😭,1498085534312321029,fr
2022-02-27 23:59:56+00:00,"@slim_shari @baptamro Ça peut pas être pire que la 8G
Pas de team anta, open world qui balbutie, feature pas ouf (dynamax)

Là on a un vrai open World avec du bon level design, il reste juste à voir l'amélioration des graphismes",1498085524271214592,fr
2022-02-27 23:59:42+00:00,@m_alg92 Choqué c des ouf allah y ster,1498085465240612866,fr
2022-02-27 23:59:26+00:00,@therealmuy T ouf !!!!!!,1498085398588936193,fr
2022-02-27 23:59:17+00:00,"Vous savez combien ils gagnent là-bas en expat?? 🤣🤣
Pour toucher moins de 3k€ avec des loyers de ouf mdr. https://t.co/wwAceeqcXc",1498085358575177728,fr
2022-02-27 23:59:03+00:00,@Yoxajr Mee pas ouf le clip tfacon,1498085300291186698,fr
2022-02-27 23:59:03+00:00,pas ouf https://t.co/D3yJDB1aGv,1498085299322241031,fr
2022-02-27 23:59:01+00:00,@nksheee Faux il pleut de ouf à l’heure où je te parle,1498085292640817158,fr
2022-02-27 23:58:50+00:00,@scnl69 WE elle passe de ouf meme,1498085248269119489,fr
2022-02-27 23:58:39+00:00,@sugaaml De ouf jsp je vais pas assumer demain,1498085198541381639,fr
2022-02-27 23:58:35+00:00,Pas ouf en vrai https://t.co/X9Qd9TJyu8,1498085184612229123,fr
2022-02-27 23:58:14+00:00,La bundesliga si le Bayern existait pas = championnat à suspens de ouf,1498085096384970762,fr
2022-02-27 23:57:52+00:00,il est bien mais pas ouf non plus le cast sauve le truc https://t.co/QMOxDN3JtO,1498085003166720005,fr
2022-02-27 23:57:49+00:00,@Mostef_osg @oogkiam @frodkiy Déso j'avais pas suivi la conv mais du coup oui sur Valo femelle=pas ouf au jeu,1498084992618049539,fr
2022-02-27 23:57:39+00:00,Cette meuf est profondément débile c’est ouf https://t.co/XhE6RgAipz,1498084949236273157,fr
2022-02-27 23:57:29+00:00,@Khalil38_ Pas ouf je trouve,1498084905472991236,fr
2022-02-27 23:57:23+00:00,"@mesmia93 Quand j’avais fini ma routine Rituals j’ai commencé Cerave et ça m’a bcp aider. Après oui, la crème hydra est trop riche du coup pas ouf pour les peaux grasses j’ai du changer aussi au bout d’un moment ( mtn je l’utilise pour le corps ) mais le nettoyant Cerave c mon sauveur",1498084883440312322,fr
2022-02-27 23:57:18+00:00,De ouf y en a pas un que j’ai pas vu là ptn c’était trop doux https://t.co/FG1xwLSNoS,1498084859348148224,fr
2022-02-27 23:57:14+00:00,J’ai vu un gars qui ressemblait de ouf à @peperologue. C’était trop choquant wesh ! 🤭🤭🤭,1498084843544055812,fr
2022-02-27 23:56:48+00:00,@Sofixne__ eh ça me fait trop peur j’hésite de ouf entre pleins de métier j’ai tarpin peur de mal le choisir,1498084734563454982,fr
2022-02-27 23:56:46+00:00,"J'ai vite fait essayé la coop et c'est ouf comme les gens sont à chier, on dirait des mobs !!!",1498084727261118470,fr
2022-02-27 23:56:46+00:00,@Shess_DLY Non en vrai l'été la quand ta chaud pour changer des habitudes un p'tit d'eau pétillante c'est agréable de ouf,1498084725692551169,fr
2022-02-27 23:56:35+00:00,@6yamiko Meme moi ça rend ouf mon cerveau veut pas comprendre que jsuis majeur 😭,1498084682294083588,fr
2022-02-27 23:56:28+00:00,@joerandom123456 @sureteduquebec @grcrcmppolice Ouf!!! Merci! J'vais prendre une grande respiration. 😊,1498084649616039937,fr
2022-02-27 23:56:27+00:00,@DroletRenee Gros épais en manque d'attention! Vraiment pathétique! OUF!!!!,1498084647116410881,fr
2022-02-27 23:56:13+00:00,@alioshakaramaz @Amedy95i @ActualiteBarca 🤣🤣🤣🤣🤣🤣 de ouf,1498084588530421766,fr
2022-02-27 23:56:07+00:00,"en vrai oui ta peau est superbe, t'as pas l'air très pileuse de nature et ton bronzage est harmonieux de ouf — vous voyez la douceur des compliments quand c’est des femmes qui les font ou pas???  https://t.co/leSsVPVWnQ",1498084563096121349,fr
2022-02-27 23:56:04+00:00,@Remi_D_Law2 De ouf je t'aime,1498084549099728898,fr
2022-02-27 23:55:56+00:00,oh comment c’était long de ouf https://t.co/baubAxr3rQ,1498084515998142464,fr
2022-02-27 23:55:50+00:00,@otakrout @Topheeeeee1 Ouf 😮‍💨,1498084489578356740,und
2022-02-27 23:55:47+00:00,"@ammvt02 Ah mais là Le truc des baffes me fuuume mais sinon une ambiance pas ouf je trouve, le trailer par contre il a mis une sacrée ambiance pépite",1498084478627074055,fr
2022-02-27 23:55:36+00:00,les intervenants sont gênants de ouf 1er degré là,1498084432485433345,fr
2022-02-27 23:55:31+00:00,@elevenrachels Je t’envoie un pigeon voyageur bientôt mais t’attends pas à un truc de ouf il s’est r passe c’est éclaté,1498084410276646919,fr
2022-02-27 23:55:25+00:00,@kthnjin att je bug de ouf à cause du space,1498084385131802632,fr
2022-02-27 23:55:17+00:00,moi je suis désolé tu dors chez moi et je veux rentrer tu dis non tu viens pas moi je part t’es un ouf ???,1498084354412756995,fr
2022-02-27 23:55:12+00:00,"@Alertes__info Et voilà, putain c'est ouf de devoir se justifier sur Twitter quand même 😂 Ça follow des debiles de la TV mais quand c'est des infos réelles bizarrement ça réfléchis plus les gens 😂",1498084330366771201,fr
2022-02-27 23:55:02+00:00,"tf ??
ça a l'air mims mais creepy de ouf mdrr https://t.co/W2G45Cx1QI",1498084288235032585,fr
2022-02-27 23:54:50+00:00,Pas ouf https://t.co/8CxtgYKAIE,1498084238549295105,fr
2022-02-27 23:54:47+00:00,@h_akuka ouf,1498084226591305734,und
2022-02-27 23:54:19+00:00,@DeYong2602 Euh gênant de ouf,1498084110488715266,fr
2022-02-27 23:54:17+00:00,"@Saicthulhu t'es motivé de ouf, jsp comment tu fais",1498084100963504130,fr
2022-02-27 23:54:10+00:00,"Donc si je récapitule pendant 40 ans il ne se passe pas grand chose (a part le 9/11) puis:
- debut 2020: Pandémie de ouf
- debut 2021: attaque du capitole 
- debut 2022: #poutine envahit l’Ukraine et arme ses ogives nucléaires. ☢️
Yeah !
On lance déjà les paris pour 2023 ?",1498084073587331077,fr
2022-02-27 23:54:06+00:00,Il a charisme de ouf https://t.co/cPBvNozpZo,1498084053483933697,fr
2022-02-27 23:53:54+00:00,"@FleurDo59786966 ah sûrement, je la suit pas de ouf jusqu’au live, après je dit sa comme ça je suis pas à leur place en vrai je sais pas ce qu’elles pensent mais je le voit comme ça.",1498084004821491714,fr
2022-02-27 23:53:50+00:00,@wi_sbr @_vbins Meme dans true beauty cetait pas ouf,1498083986958127111,fr
2022-02-27 23:53:46+00:00,"@K4D0R @DIVIZIO1 @RTenfrancais @sputnik_fr Ah oui, celui qui prépare (en théorie) un vaccin, financé par le gov russe et donc sans doute l'une des pires source actuellement ? Mouais pas ouf comme honnêteté",1498083972680757256,fr
2022-02-27 23:53:24+00:00,@KonoIloDa Ouais mais je l'ais ré eux mdrr d'un coup le pire mais moin violeny ouf heureusement,1498083877385949184,fr
2022-02-27 23:53:17+00:00,Encore une fois je pleure pour un drama pas ouf avec une fin nulle alors que j’ai des partiels à réviser c’est quoi ma vie ?,1498083849586229255,fr
2022-02-27 23:53:11+00:00,@je_suis_un_Ohm @karyoten_sama @061020n Oh t’es trop bête j’arrête de parler avec toi on dirait je parle avec un ouf,1498083823699046403,fr
2022-02-27 23:53:03+00:00,@GuillaumeCyr27 QS ? ouf...,1498083789771317248,ht
2022-02-27 23:52:55+00:00,"@PetitMetalleux Vrai de ouf. J'me suis fait engueulé par @GingerForce1 (mérité, j'avais sorti une connerie immense d'ado edgy) et c'est un peu grâce à ça que j'ai commencer à déconstruire pas mal de truc",1498083758116904961,fr
2022-02-27 23:52:55+00:00,@Ronaldesque_N @ibrahimFCB__ Il gêne de ouf ce suceur,1498083757043163145,fr
2022-02-27 23:52:51+00:00,@gratispautatis J’ai craqué polo j’ai pris le jeu il a l’air tellement ouf,1498083740437860356,fr
2022-02-27 23:52:48+00:00,@LAUREN_WEICHT Now? Ouf been that way since I was 16 😅,1498083727196536834,en
2022-02-27 23:52:47+00:00,@CALU____ J’attend de finir la saison 1 pour donner mon avis mais pour l’instant c’est pas ouf,1498083723782332417,fr
2022-02-27 23:52:29+00:00,"Dites vous au collège j'étais vrm archi claqué en anglais, au lycée ça allait un peu mieux mais vsy pas ouf en spe anglais en première je tournais à 11 de moyenne un bail comme ça et là terminale j'ai 14,5 de moyenne et j'ai eu 16,5 au bac blanc",1498083647454420993,fr
2022-02-27 23:52:23+00:00,@HUETJeanne1 @besse_pascale Hahaha vous êtes ouf hahaha,1498083623903313924,fr
2022-02-27 23:52:22+00:00,"@blodyes @yiz_po @aka_wrldd @NotBadAbdel @EliasLeRetour Cest ouf comment les français voient la planète entiere a leur image, a croire que ces debats inutiles de haineux ont lieu partout, juste pour info la population des emirats arabe est de 90% d’étrangers.",1498083620682039299,fr
2022-02-27 23:52:17+00:00,@Ri_Huy_ askip c pas ouf,1498083599253393413,ht
2022-02-27 23:52:16+00:00,@ME4EAV 😹😹😹 t’es une ouf tu veux voir les fesses,1498083592144105476,fr
2022-02-27 23:52:06+00:00,@srcxiv @kaisjr22 La mort c’est pas ouf mais bon si c’est comme ça,1498083552491192320,fr
2022-02-27 23:51:45+00:00,"@Tomflnn Ptdrr le bonheur bg, ça datait de ouf",1498083461902577669,fr
2022-02-27 23:51:18+00:00,@AzzCartier Archi pas ouf y’a que le générique qui est bien 😂,1498083350854049793,fr
