date,content,id,lang
2022-02-27 23:59:28+00:00,"Abu Ishaq al-Sahili,architecte de la grande mosquée de Timbuktu,Mohammed Nadda un Sanhaja de Mauritanie,lui,avait commissionné la construction de la mosquée sidi Yahya et avait confié sa direction à son ami proche Yahya al Tadelsi,dit al Andalousi,maintenant vénéré comme un saint https://t.co/b1M1MF5WyN",1498085404083429379,fr
2022-02-27 23:55:57+00:00,@David_vanH @MarekFlorian1 pour la première que vous n avez pas écouté et pour le deuxième que vous avez vénéré.. dieu jugera chacun et pour qui il a pris parti en conscience,1498084519173369861,fr
2022-02-27 23:52:31+00:00,😭😭😭😭 https://t.co/5eLUcNtdmv,1498083658510471168,und
2022-02-27 23:47:54+00:00,my professor's reaction after finding out i used the lyrics of taylor swift songs for my essay: https://t.co/8JhAftOA4K,1498082494557478912,en
2022-02-27 23:46:53+00:00,"Ma reine mère, celle que je vénère matin midi soir, le charisme, la serviette entre les torchons, la lumière :) https://t.co/krvvuw8TF6",1498082239262990340,fr
2022-02-27 23:44:00+00:00,Venere...👌🏻👈🏻 https://t.co/8cw2drpbPL,1498081512536825857,es
2022-02-27 23:41:08+00:00,ゲラメキユ All ver. - Venere 5 &amp; Saturno 5 https://t.co/0hHmT2vrBb #LINEMUSIC,1498080793842778112,ja
2022-02-27 23:35:21+00:00,@venere_dirimmel Molto saggia!! 😘,1498079337018388480,it
2022-02-27 23:29:09+00:00,@alfard__ УМОЛЯЮ он так старался чтобы достать ОДИН 2* предмет Беннет 😭🤲🏻,1498077776972234756,ru
2022-02-27 23:27:06+00:00,@17Empire_ il est trop venere quand on lui quelque chose mais bon faut faire avec c est blazx quoi mais il va souffrir aux TVG7 mais je le plaint courage blazx force a toi je croit que il y en as il veulent te faire souffir,1498077261198733313,fr
2022-02-27 23:24:48+00:00,@acmattiam venere di milo GOMMOSA,1498076682607026180,it
2022-02-27 23:23:50+00:00,@manneellll Pck genre elle etait vénère et que Hanane lui disait « bein viens me taper genre » et l’autre bein elle a pas cherché,1498076440012759041,fr
2022-02-27 23:22:31+00:00,КАКОГО ХУЯ НА АНГЛИЙСКОМ ПАВЛИН ЭТО ПИКОК ПОЧЕМУ ПИКОК,1498076107450560514,ru
2022-02-27 23:20:14+00:00,"@Javlitoo Je crois que les différences se font au niveau des traditions pcq chez eux ça fait partie de la foi/religion. Les sacrements aussi ils en ont plus je crois, et il vénère des icônes.",1498075533468475392,fr
2022-02-27 23:19:49+00:00,"@DWalkn Le tome 102 a le 1v1 de Zoro et King dans son intégralité et il y a ce long build-up sur le fait que King puisse être super vénère si son masque était fissuré ou détruit

À quoi bon montrer ça à des lecteurs qui ont déjà vu le visage du gars en couverture 🤔

Mais sinon oui",1498075426316554240,fr
2022-02-27 23:19:38+00:00,Ma technique de marcher bourré en faisant de très grand pas avec du rap FR dans les oreilles très vénère pour éviter les relou fonctionne !,1498075381198462979,fr
2022-02-27 23:17:03+00:00,"l’autre petasse elle m’a trop vénère, ce show il m’a angoissé 1/10 pour le concept https://t.co/5peo9qaKls",1498074730263302146,fr
2022-02-27 23:13:14+00:00,@venere_dirimmel Auguri ❤️,1498073772749987840,it
2022-02-27 23:12:03+00:00,"@Trapteam67 @Pandora58629281 Tu l'a dit Billy
En plus beaucoup de gens la follow... Ils sont autant vénére qu'elle et sont doublé d'un problème oculaire grave + un côté fanatiques et pro lecheur de couilles (ou plutôt de vagin ici)... Quelques uns sont là juste en agents double.",1498073473993908236,fr
2022-02-27 23:04:49+00:00,Il m’venere en plus demain j’vais voir sa grosse tête,1498071651220602884,fr
2022-02-27 23:00:02+00:00,@JuSmoke024 @MontCorvo_Off C'est Luffy vénéré comme s'il se TP avec la vitesse,1498070450139799553,fr
