date,content,id,lang
2022-02-27 23:48:09+00:00,"@17less__ la parisienne, la mexicaine mais renoi ramène moi la jamaïcaine",1498082558227226624,fr
2022-02-27 23:46:48+00:00,"Revisionnage de No Time to Die depuis sa sortie cinéma 
Et bah je confirme bien que c’est l’un des meilleurs James Bond 
Il change tellement du James Bond habituel et ça fait plaiz 
En plus le film est super beau visuellement 
Bon par contre si c’est la renoi qui est le prochain",1498082219503591434,fr
2022-02-27 23:40:03+00:00,Mais quel Renoi va en Ukraine aussiiii😪,1498080518117724163,fr
2022-02-27 23:39:14+00:00,"Rim’k, YL, ZKR, Mister You, TK, Gips,  Heuss L’enfoire, Soolking, Nahir, Mokless… je continue ? Mais oui il y a une majorité de rappeur renoi au top de l’affiche en France d’où cette impression sûrement https://t.co/yJBpIZVcjm",1498080312793911299,fr
2022-02-27 23:28:45+00:00,C’est une renoi qui tweet ça en plus mdrr https://t.co/aPvqw3u6EM,1498077675818303494,fr
2022-02-27 23:28:36+00:00,@vks937_ @BotZemmour @lilmavz @Mediavenir @vpecresse Il pouvait au moins le rogner,1498077638979723270,fr
2022-02-27 23:24:11+00:00,Le renoi ronfle 🤣🤣😭,1498076525522042880,fr
2022-02-27 23:22:38+00:00,@karims937 meilleur renoi de l'histoire avec ce bon vieux yaya oui oui,1498076137032871939,fr
2022-02-27 23:11:20+00:00,"@kadeuzi Il t'appel mamadou et la derniere fois il a demander le blase d'un renoi le poto a repondu djibril c'est pas mehmet il dit a son collegue ""mamadou la bas il veut *sa commande*"" j'etais trop mort il veut rien savoir",1498073293047443460,fr
2022-02-27 23:01:14+00:00,@mamsamsonite @SCREAMlNGS @muyamoto Y’a pas de meufs en mention la t’impressionnera personne renoi https://t.co/U4mV4hPxtS,1498070751458508805,fr
2022-02-27 22:59:26+00:00,Elle est bien belle en tout cas la renoi hyn https://t.co/TTtrPtjjB0,1498070297123209222,fr
2022-02-27 22:56:39+00:00,@elcouscousito C'est un renoi,1498069597412597761,fr
2022-02-27 22:48:06+00:00,"@sahi_zd @SpriteSaaMere C’est une ville de renoi sarcelles, c’est + garges où il y a que des rebeux",1498067444413444097,fr
2022-02-27 22:42:52+00:00,@wesh_renoi Vraiment,1498066127116804097,fr
2022-02-27 22:33:41+00:00,@divine_mng @nevagav @labemtn la racli et le renoi d’hier jsbdjdbdbdb,1498063817196118016,ht
2022-02-27 22:27:13+00:00,"@g99s_ @_richrat Ptdrrr tu regardes la série en chinois ou quoi, il va voir sa grand mère tout au début qd il rencontre le renoi et ça la qu’ils se rendent compte qu’ils sont Demi-frère",1498062192394002438,fr
2022-02-27 22:26:44+00:00,"@Javlitoo Oui mais un peu trop simple carrément, prend celle là pour être un vrai renoi https://t.co/BdypIUXbPr",1498062069807165440,fr
2022-02-27 22:21:39+00:00,Y’a une blanche de ma ville son boug c’est un renoi et elle a dit son plat préféré c’était l’attieke https://t.co/O1jmZ2HFc5,1498060787419684865,fr
2022-02-27 22:21:35+00:00,@superkilleer Une vrai renoi,1498060772949303302,fr
2022-02-27 22:21:35+00:00,@frky_wrld Ah Crari 100% bio ? Je vais te mute renoi ⚰️,1498060770885648390,fr
2022-02-27 22:19:49+00:00,@nabiladif michael b jordan la &lt;3 et le mec sans la saison 2 bref cest du pur manger pour moi que les plus beau acteurs renoi,1498060326482464770,fr
2022-02-27 22:12:47+00:00,Au même titre que les vicieux qui demandent « ah c’est ton style les renois? T’es déjà sorti avec un renoi ?» des grands malades https://t.co/f1ULj7N3SJ,1498058559765970946,fr
2022-02-27 22:12:25+00:00,@shirayukiihiime @ImtiZiZi @sshvnn Tu es une renoi?,1498058467940216840,fr
2022-02-27 22:08:58+00:00,Sa m’insulte de raciste encore pcq j’ai jamais gérer de renoi ? Les gens sont fou,1498057596745531393,fr
2022-02-27 22:05:14+00:00,@wesh_renoi @CafeCommerceOL Mdrrr bon ok 1-1 ça joue,1498056658429399047,fr
2022-02-27 22:03:16+00:00,@batifoleur Mais vieux clairement yavais trop de renoi sur le terrain ! Il en fais sortir un yen a d’autre qui rentre 🤣🤣,1498056164252258308,fr
2022-02-27 22:02:51+00:00,@FokTokyo Ce renoi est doué,1498056056605401088,fr
2022-02-27 22:02:36+00:00,Ptdrrrrr mais en Pologne c’est rempli de renoi https://t.co/Et7r9b9sH4,1498055993812566019,fr
2022-02-27 22:01:07+00:00,"Une pensée au papa du renoi qui a crier ""messiiiiiiiiiiii messiiiiiiiiééééé je t'aime plus que mon père wallay"" à son arrivé à l'aéroport du Bourget",1498055620150317056,fr
2022-02-27 22:00:03+00:00,Mdrrrr j’espère c’est un renoi qui tient ce compte https://t.co/y00W27BDK5,1498055351958229002,fr
2022-02-27 21:57:48+00:00,@Gringo_NC Renoi fous moi la paix stp ⚰️⚰️⚰️,1498054785819418626,fr
2022-02-27 21:55:51+00:00,@wesh_renoi J’ai une crampe,1498054298223230976,fr
2022-02-27 21:55:27+00:00,@CafeCommerceOL @wesh_renoi j’avais zapper carrément le penalty qu’il avait sifflé pour Paris,1498054196955959305,fr
2022-02-27 21:53:07+00:00,Dembouz 25mn de jeu homme du match pas trop dans les hablar ce renoi,1498053610101522432,fr
2022-02-27 21:50:41+00:00,"@wesh_renoi Tema la vitesse de l’action, nah ce match était incr",1498052997288452097,fr
2022-02-27 21:49:01+00:00,@shinjiitsuu l’extrême droite ne m’étonnera jamais!!! des grosses merdes,1498052575056338947,fr
2022-02-27 21:47:01+00:00,Alalalah le naturel reviens au galop c'est aberrant 👂🤣👏 @la_renoi_chelou https://t.co/overc8cQD3,1498052075611115530,fr
2022-02-27 21:45:21+00:00,@wesh_renoi Il est nul frère c le Thanos des arbitres français,1498051652376399878,fr
2022-02-27 21:42:58+00:00,@Papino_Sock 😂😂😂🤭,1498051056344780809,und
2022-02-27 21:40:47+00:00,Une attaque 100% renoi au barca… qui l’aurai cru!!! 😂,1498050505473499145,fr
2022-02-27 21:40:11+00:00,@anthony32846826 @prisso79 @casseurdefiak33 Tu sais que renoi c'est une couleur de peau hein ??,1498050354650439685,fr
2022-02-27 21:39:38+00:00,@wesh_renoi Non t fou il nous l’a mise pleins de fois aussi,1498050217609945096,fr
2022-02-27 21:38:39+00:00,@gprive_y (Miyata qui fuit les duels depuis 1000 chapitres à même pas le niveau de Jason ozuma le renoi la) https://t.co/Q70G1qfaTN,1498049970238275589,fr
2022-02-27 21:37:06+00:00,@suuptae Exclu du FC Renoi,1498049579547303944,fr
2022-02-27 21:36:04+00:00,@wesh_renoi Le fait de siffler faute de Paqueta la c la goutte d’eau frere,1498049319001329666,fr
2022-02-27 21:35:42+00:00,@wesh_renoi Il a fait bcp d’erreur rien que sur ce match,1498049224251949059,fr
2022-02-27 21:33:51+00:00,3 renoi en attaque c’est comme ça qu’on fait xavi,1498048759632121856,fr
2022-02-27 21:28:43+00:00,@iamamber_s Y’a que moi que sa choque comment le renoi là il la touche ??,1498047470265372675,fr
2022-02-27 21:21:59+00:00,@kaachi_booy_ Première fois que je vois un renoi fils unique,1498045773166129155,fr
2022-02-27 21:21:07+00:00,@Prince_Officiel Madrid est pas pas trop les renoi,1498045557427814400,fr
2022-02-27 21:14:43+00:00,@kaachi_booy_ Jsp moi je connais peu de renoi fils unique en tt cas,1498043946987147272,fr
2022-02-27 21:14:24+00:00,🗣je veux un africain ou r #gay #renoi #rebeu #BX,1498043864615043072,fr
2022-02-27 20:56:29+00:00,@MAJIN170810690 @unmessanonyme Pptdrrrr c un coup c un big renoi en cybercafé,1498039358687002626,fr
2022-02-27 20:50:22+00:00,Par contre j’viens de voir mais le renoi derrière poupette c’est quoi son problème à poser sa main sur sa taille ??? Ma phobie https://t.co/bEZwyPXSGx,1498037818869927938,fr
2022-02-27 20:43:17+00:00,Mdr depuis la vidéo ou on empêche les renoi de prendre le train pour partir de l’Ukraine jmen blc du conflit,1498036032767414274,fr
2022-02-27 20:38:46+00:00,@Sarah15935942 « Ca serait une renoi » donc elle parle de poupette donc non j’ai pas mentionné la couleur de peau de poupette jppp mais vous êtes ravagées ici hein,1498034898304647168,fr
2022-02-27 20:38:38+00:00,"Y’a pas à préciser « renoi » comme ça pour rien mdr

Ok in your opinion, poupette est 0 dans son activité; mais genre les renoies ont pas droit d’aller à des meet-up d’influenceuses? https://t.co/ibXxIFHBGM",1498034866277031943,fr
2022-02-27 20:38:33+00:00,@Hihyoubenny Dans mon prochain Ted talks j'expliquerai le paradoxe de l'homme le plus raciste de vitry qui s'exprime comme un renoi et utilise que des gifs de renoi.,1498034841740267521,fr
2022-02-27 20:38:25+00:00,@kyravioli Black Panter en S t’es renoi ou quoi,1498034812053032960,fr
2022-02-27 20:34:49+00:00,@mathisdnh1 dhdhhdhd grand renoi 1m90,1498033904401461251,et
2022-02-27 20:34:45+00:00,"@luxyychilde il avais une maladie, de base c un renoi mais sa peau a blanchie",1498033887716462595,fr
2022-02-27 20:29:42+00:00,@MillionMerKuKu g vu frr t top 1 renoi dma tl,1498032618209751040,fr
2022-02-27 20:29:34+00:00,"@jjdpadventure bah c'est un fait les renoi et les rebeu se donnent moins facilement et souvent 
et ajd une blanche vierge 8/10 16 ans passé ça n'existe quasiment plus",1498032580783861761,fr
2022-02-27 20:28:32+00:00,@ZuuKou667 Zerma faut être un renoi pour écouter,1498032323077492742,fr
2022-02-27 20:26:27+00:00,@wesh_renoi Le projet bappé sah,1498031797401128963,fr
2022-02-27 20:24:26+00:00,Bilbao sans renoi if I speak,1498031290632880133,en
2022-02-27 20:23:13+00:00,@ismnnmb Ca serait une renoi tu dirais pas jalouse,1498030984779948036,fr
2022-02-27 20:22:09+00:00,Est ce que le renoi dans #mapr ils vont aussi l’envoyer en lune de miel dans un pays de l’Est? 😬,1498030716462026759,fr
2022-02-27 20:15:47+00:00,Tiens tiens la meuf est suivie par Jau972 #etsi c'était le renoi locksé dont elle parle https://t.co/mlo9FaUWbm,1498029115613528067,fr
2022-02-27 20:12:27+00:00,@pedrup_ Une cuisse de poulet alors que tu parle d'un renoi https://t.co/lJVmPOyZ6S,1498028274127147009,fr
2022-02-27 20:06:43+00:00,@ObeahVee Le mec qui a demandé au renoi s’il avait l’intention d’éduquer sa fiancée pour qu’elle apprenne sa place dans le couple 😱😱,1498026832062566405,fr
2022-02-27 20:02:10+00:00,"@hazarub340 Aujourd'hui faut blâmer ce football avec des hors-jeu inexistant 
On doit gagner 
On ira chercher la CL t'inquiète renoi",1498025686753292291,fr
2022-02-27 19:59:55+00:00,@grand_renoi 🤏🤏😂,1498025120908156935,und
2022-02-27 19:58:37+00:00,j’ai envie d’avoir un bb,1498024793383260168,fr
2022-02-27 19:57:52+00:00,Partout sur le globe c’est chaud d’être renoi https://t.co/Hbb7jrN8wa,1498024605021351943,fr
2022-02-27 19:57:50+00:00,qui d’autres si c’est pas elle https://t.co/keo0bWGTTO,1498024597446402059,fr
2022-02-27 19:56:11+00:00,@inshy_ Tu te rappelle du meme du renoi qui dis « il à pas tort »,1498024183267213329,fr
2022-02-27 19:49:34+00:00,Tuchel t’as deconne https://t.co/3SO5xlBjF6,1498022514437541899,fr
2022-02-27 19:45:09+00:00,Ahahahha un peu de sérieux 😭😭😭😭 https://t.co/VjCG5oBYvm,1498021405639823369,fr
2022-02-27 19:44:13+00:00,Mdrr moi je dis c pas une renoi la meuf 🤨 https://t.co/Hxogxg2n71,1498021171962462208,fr
2022-02-27 19:43:02+00:00,@ReaZZer93 Tu va tomber sale faux renoi,1498020871742525441,fr
2022-02-27 19:41:44+00:00,@caflxngve « Met tes vieux habits renoi » https://t.co/JjG5CkjMQZ,1498020543760633862,fr
2022-02-27 19:39:23+00:00,Les fameux U17 congolais https://t.co/mrwyjto2Xp,1498019952196042755,fr
2022-02-27 19:33:16+00:00,@niko_mouk06 Le renoi avec sa télé la 😭,1498018414174035973,fr
2022-02-27 19:33:08+00:00,@kkezdior Mdrrr t’es trop un vieux renoi c hardcore,1498018381366276110,fr
2022-02-27 19:31:43+00:00,@grand_renoi @youness__10 Mdrrrrrr c’est kepa wsh il est catastrophique son peno,1498018025555083272,fr
2022-02-27 19:30:56+00:00,Mdrr Pq ce renoi est comme ça???? T’aimes trop le ciné Boubacar https://t.co/11zomI7c1O,1498017825545506817,fr
2022-02-27 19:30:39+00:00,@youness__10 🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️🤦🏽‍♂️,1498017756901523456,und
2022-02-27 19:30:16+00:00,@GoatBlk mdrrrrr il y a pas mal de renoi qui on tiré quand meme,1498017659123810308,fr
2022-02-27 19:29:37+00:00,Kepa il a tiré on dirait un renoi.,1498017494442909698,fr
2022-02-27 19:27:08+00:00,@prple_h8ze Bah y'a pas de mais frero c comme si tu parles en wolof à un renoi dans la rue c pas pck il est sénégalais que t pas raciste,1498016871773360137,fr
2022-02-27 19:26:28+00:00,@IZAKA101 Mdrrrrr il le moindre renoi il avait des doutes d’un coup,1498016701790760960,fr
2022-02-27 19:24:21+00:00,j’espère c’est pas un renoi qui fait perdre son équipe https://t.co/Jx7ZdxfbPh,1498016169974013960,fr
2022-02-27 19:21:41+00:00,@wesh_renoi On va lui faire l’enveloppe il va hleh,1498015501292867588,fr
2022-02-27 19:20:21+00:00,Rudiger mon bon Renoi 🔥,1498015163240353792,fr
2022-02-27 19:19:27+00:00,Rudiger un renoi qui tire ?,1498014936810799105,fr
2022-02-27 19:18:28+00:00,Pq le renoi derrière la touche collr ca wsh on est ou https://t.co/7S5Fr6n08x,1498014688831021061,fr
2022-02-27 19:16:46+00:00,y a pas de renoi qui tire,1498014263960649742,fr
2022-02-27 19:12:34+00:00,Tuchel il a sorti le renoi pour la séance de penalty personne dit rien mdrr,1498013204429029385,fr
2022-02-27 19:06:26+00:00,@ArmandeSawadogo @danxomeh2 @JFromKi En plus c’est un renoi hien j’hallucine quoi,1498011661055184903,fr
2022-02-27 18:55:44+00:00,@lasscentmoins88 @PSG_inside dégage renoi,1498008969201299470,fr
2022-02-27 18:52:16+00:00,@wesh_renoi Du bon fractionné la j’ai hâte ppptdr,1498008096559538179,fr
2022-02-27 18:52:13+00:00,@LeFanDeLaykia Ibrahima c pas le renoi qui était avec nous en 4eme ?,1498008083162750977,fr
2022-02-27 18:50:19+00:00,Renoi ou pas c’est évidemment un rappeur de iencli https://t.co/Q2mOKfjWjP,1498007606677307394,fr
2022-02-27 18:43:06+00:00,"@OusmaneBang Loin de la, Le gars du tweet initial m’a expliqué à l’instant que certains renoi muslim se sent plus proches des autres et d’autres non etc mais ça ne change rien en faite qu’en général vous mettez l’islam avant tout donc c’est un peu du pareil aux mêmes, j’ai compris",1498005790900244481,fr
2022-02-27 18:37:26+00:00,Même dans des moments comme ça c’est toujours les renoi qui prennent le plus https://t.co/kPlrng71sn,1498004363087912960,fr
2022-02-27 18:26:22+00:00,L’heure est venu comme tout bon renoi qui se respecte d’essayer d’apprendre a se couper sois même,1498001578082582529,fr
2022-02-27 18:22:33+00:00,"@AntoBlock @cryptocom189 @SayLi7_ @RuhbzS @ahmad7chouman @Mediavenir Frerot t'es juste raciste, tout comme tes 30%. Vous avez dû vivre une mauvaise expérience avec un rebeu ou un renoi et vous en faites une généralité.",1498000618698461189,fr
2022-02-27 18:21:45+00:00,ce qui me fume le plus c’est que y’a absolument que des rebeux.. y’a deux gwer et renoi a tout casser https://t.co/57n0azkr63,1498000417019637768,fr
2022-02-27 18:19:33+00:00,NAN CE RENOI EST TROP FORT,1497999864092893197,fr
2022-02-27 18:12:58+00:00,Mendy non ce renoi la,1497998205669289993,it
2022-02-27 17:58:06+00:00,Nan renoi il lui pose la question : Tu veux mon maillot igo? https://t.co/fkKqda3XH1,1497994465184608256,fr
2022-02-27 17:52:35+00:00,@wesh_renoi Mais ils sont dopés les anglais,1497993078484971526,fr
2022-02-27 17:52:03+00:00,"@syynuol Pk le ""renoi"" et pas le ""skin"" de fortnite ? Tu insinue donc que seul les noirs agressent ??? Raciste un peu ça nan ?",1497992943386316801,fr
2022-02-27 17:49:31+00:00,@wesh_renoi C’est quoi ça ?,1497992304392552455,fr
2022-02-27 17:49:01+00:00,"Mon pote (renoi) est allé se faire couper chez un pakat

Non seulement on l’a foiré sa coupe mais en plus le coiffeur lui a rasé une partie des sourcils, koooo",1497992178353717251,fr
2022-02-27 17:48:14+00:00,Je viens de cramer y a vraiment une mode de copain ou copine à avoir genre avant c’était les blond yeux bleus ensuite rebeux après tismey ensuite  renoi et mtnt c’est les antillais normalent les asiat ou pak pak c bientôt vous hein,1497991983587069955,fr
2022-02-27 17:29:28+00:00,@4mauryy tu sors avec une renoi toi? Tchip,1497987258170974223,fr
2022-02-27 17:29:10+00:00,@tomprca Si c’est le renoi oui dis lui,1497987183092903941,fr
2022-02-27 17:25:26+00:00,@Roi_de_Gotham Oui mais j’ai dis qu’ils regardent que ça t’sais les renois qui regardent pas GOT et Viking pskk y’a pas de renoi dedans https://t.co/pjwAWAa3mr,1497986242604150784,fr
2022-02-27 17:25:19+00:00,@mohronoa Je suis renoi mdr.,1497986216020611080,fr
2022-02-27 17:21:32+00:00,Ptdrrrr le renoi qui la touche a côté… c dimanche venez on va a la messe en retard https://t.co/XGHGIQAdIC,1497985263066357770,fr
2022-02-27 17:17:23+00:00,@wesh_renoi Ouais j’aime cher. Depuis je cries ici on va me virer du salon je vais coller,1497984217619353600,fr
2022-02-27 17:16:04+00:00,@wesh_renoi Mais regarde ce qu’on rate zbi on va se faire punir,1497983885866680323,fr
2022-02-27 17:14:29+00:00,Mdrrr ça me fume le reporter de Beinsports quand il voit un petit renoi qui récupère un ballon pour Liverpool alors c'est Keita et si ce petit renoi est à l'attaque donc ça doit être Mane 🤣🤣🤣. Simple hein 🤷🏾‍♂️,1497983487877472256,fr
2022-02-27 17:11:23+00:00,@toujourmoi92140 @Theylovebrahms Pays qui empêche les renoi de s'enfuir mmdrrr,1497982710236778510,fr
2022-02-27 17:08:24+00:00,@Lakeiisha_ Les renoi et les rebeu coco jojo vous êtes aussi dans cette catégorie hein.,1497981957333938179,fr
2022-02-27 17:02:52+00:00,@harajukkku Mdrrr mais j’écoute damso wsh t folle mais en soit c pas vrmt différent d’un nekfeu etc rap de iencli ça veut pas dire que c nul hein mais c du rap de iencli juste damso un renoi,1497980564447453188,fr
2022-02-27 16:59:11+00:00,@la_renoi_chelou De ouf c'est tellement subjectif,1497979636147388416,fr
2022-02-27 16:56:05+00:00,@SooWhatElse Renoi capable ici ! Passe le messages à tes voisines 😂,1497978859060346887,fr
2022-02-27 16:46:38+00:00,"Faut un renoi locksé a l’OM je crois , et un 3arbi avec un dégradé fait au sécateur",1497976479782772743,fr
2022-02-27 16:43:29+00:00,@Georges81753034 @DjenebaBagayok3 @JFromKi ta fille elle aime les grand renoi de 1m93,1497975687927369730,fr
2022-02-27 16:41:06+00:00,Keita faut se mettre au niveau renoi,1497975085797367814,fr
2022-02-27 16:38:03+00:00,@fodu95 Mais j’ai rien dit va te faire foutre renoi,1497974321804988423,fr
2022-02-27 16:35:55+00:00,@Yatato_ Vrai renoi ne va pas au sii on est où la?,1497973782484557831,fr
2022-02-27 16:30:08+00:00,C’est sa les renoi de nos jours ?? https://t.co/Nqh4hynCGt,1497972327258234881,fr
2022-02-27 16:29:15+00:00,"Ça me fume comment on considère ton avis sur le rap en général si t’es renoi, arabe ou blanc. Ressaisissez vous.",1497972104494563335,fr
2022-02-27 16:26:31+00:00,PNL prend tt tes rappeurs renoi https://t.co/N9KEO0pEiZ,1497971418763448323,fr
2022-02-27 16:26:23+00:00,@youncspv pq il a un coffre fort le renoi devant toi,1497971382780637187,fr
