date,content,id,lang
2022-02-27 23:59:43+00:00,"Études universitaires informatique de high level.
Cravacher en L1 L2 L3 Master ...

Pour :

""Tu peux me pirater le compte insta de cette meuf stp ?""

Bonsoir, non. https://t.co/GgVRBsZgRq",1498085467945783301,fr
2022-02-27 23:59:34+00:00,la meuf est fortement dans l’abus quoi https://t.co/Y8lOl1LbFR,1498085432663367682,fr
2022-02-27 23:59:25+00:00,@manneellll @Taechwuita c’est ma meuf patoouche la mouche,1498085393874526215,fr
2022-02-27 23:59:23+00:00,"« Dis-moi la vérité, rien que la vérité est-ce que t'aimes vraiment la meuf avec qui t'es ou juste par habitude t'oses plus la quitter ? »",1498085383313059844,fr
2022-02-27 23:59:07+00:00,@212rr1 @aymznez cmmt ca tu parle a qui t une folle toi wallah ntm la pute jv te baffer tu parle trop mal kesta tu joue au raclo avf moi jss pas ton shab vieille meuf,1498085318683152387,fr
2022-02-27 23:59:00+00:00,@naiia_franche Ptn t’es une meuf unique je crois prcq cassi toute les meuf que je cotoie des quel voit un mec connu elle mouille de fou😭,1498085286458404868,fr
