date,content,id,url
2022-02-27 14:29:07+00:00,"@vanikertmorts13 @tshirtxl @neuf1_ En vrai c’est mon avis mais comment je peux pas blairer les sons de JUL, même si je kiffe fort le personnage et ses valeurs, c’est creux et pas intéressant à part qqs perfs. pour moi les meilleurs sont à Paname et de très, très loin 
Après c’est du son y’a pas de vérité",1497941873469628418,https://twitter.com/Nico_mtzk/status/1497941873469628418
2022-02-27 14:25:11+00:00,"@giroood @neuf1_ En vrai il tue ce son ça me permet de savoir qui je dois éviter rien qu’en écoutant des gens l’écouter 
Il me donne des nausées auditives ce son",1497940882435325953,https://twitter.com/Nico_mtzk/status/1497940882435325953
2022-02-27 14:24:40+00:00,"@yobouba @EmmanuelMacron Vous avez tout faut.. on ne négocie jamais avec un flingue sur la tempe ... Poutine veut négocier à ""ses conditions"" ... ça ne marche pas comme ça..",1497940753640837131,https://twitter.com/DiploduTalion/status/1497940753640837131
2022-02-27 14:23:21+00:00,"@AS_Monaco Paul Mitchell a flingué notre saison.
Ses recrues en bois ont tué l'ASM. Il est temps de virer ce dilettante et sa clique de datas analystes.",1497940419593883650,https://twitter.com/XPragmat/status/1497940419593883650
2022-02-27 14:23:08+00:00,@hassoulmossoul La seule chose gênante que je vois aujourd’hui c’est ton tweet aussi flinguè que ta mentalité. Tu dois être à l’affût de ses snap et tu la ramènes gratuitement ici,1497940365084696577,https://twitter.com/pocamaro99/status/1497940365084696577
2022-02-27 14:20:39+00:00,Ce club me flingue tous mes week-ends c’est ridicule,1497939739856424969,https://twitter.com/tocnadsiroj/status/1497939739856424969
2022-02-27 14:17:19+00:00,@BatJez Les guignols comme toi qui mettent le drapeau ukrainiens et qui avait leur pikouze avant on les connaît !! si tu veux les soutenir tu prend ton flingue et t’y vas mais la les familles des victimes s’en care le cul de ton drapeau.,1497938904858730497,https://twitter.com/Thunder05N/status/1497938904858730497
2022-02-27 14:17:04+00:00,"@MmeMorue @liamapi Les transferts comme ça sont horribles.
Le pire c'est ceux dont un membre de la famille à le cancer et il va mourir. T'as l'impression qu'ils souffrent plus que le concerné, ça me flingue.",1497938840740413441,https://twitter.com/chantal4fashion/status/1497938840740413441
2022-02-27 14:15:00+00:00,A quel moment tu paries ton téléphone avec le code en te disant que ça va bien se passer ? Les mecs sont des porcs et vous leur donnez un flingue chargé. https://t.co/j9rCPe9ZfH,1497938321045131265,https://twitter.com/Lamolle_/status/1497938321045131265
2022-02-27 14:13:56+00:00,"@Hyeneinsoumise ""T'achète notre bout de tissu, et on t'offre un flingue pour te faire buter""",1497938049526812675,https://twitter.com/fx1331/status/1497938049526812675
2022-02-27 14:13:47+00:00,Grave 🤦🏾‍♂️ même là où ce cache le flingue sur le toit https://t.co/6ndu39PF37,1497938014110167042,https://twitter.com/souldiallo293/status/1497938014110167042
2022-02-27 14:11:25+00:00,"Encore une analyse qui occulte l'agression de Poutin. Mais personne n'a mis le flingue sur la tempe de la Russie! 
C'est juste Poutin qui emmerde l'Ukraine depuis 8 ans! Faisant croire que c'est pour sauver le Donbass, envahissant la Crimée.
Vous participez à niez les ukrainiens.",1497937417398939651,https://twitter.com/EliotMess1/status/1497937417398939651
2022-02-27 14:07:18+00:00,@tristandessert Un flingue tourné autant du coté du tireur que de celui qui en est menacé....,1497936382165065730,https://twitter.com/absak_/status/1497936382165065730
2022-02-27 14:04:03+00:00,j’ai flingué la vie a ma daronne psk elle a pas avorté elle a dit allez grail tes mental illness batard,1497935563525173249,https://twitter.com/HARDSTYLECAT333/status/1497935563525173249
2022-02-27 14:03:55+00:00,"@BlackPalm333 @julien_nkm @caissesdegreve Hitler a massacré les juifs et les gitans car ils n étaient pas aryen sous entendu pas assez blanc , donc son argument est flingué.",1497935532667584516,https://twitter.com/raptorjesusmg/status/1497935532667584516
2022-02-27 14:03:31+00:00,"Y a un mois, les voisins de mes parents rentraient chez eux en voiture quand ils se sont fait accrocher par un autre véhicule. Ils appelaient la police quand le mec est revenu à pied (sa voiture avait rendu l'âme un peu + loin) les menacer avec un flingue. 🙃 https://t.co/Zieya4J1mc",1497935430238437376,https://twitter.com/Ursidea/status/1497935430238437376
2022-02-27 14:02:27+00:00,"On doit gagner ce match 3-0 mais non, on se flingue tous seuls et on perd 2-1. Ça rend fou #ASMSDR",1497935163065610246,https://twitter.com/ArxTarpeiaASM/status/1497935163065610246
2022-02-27 14:01:56+00:00,hype par un direct Pokémon alors que ça va sûrement être flingué mdrr,1497935031444123650,https://twitter.com/Rickyblue24/status/1497935031444123650
2022-02-27 14:01:24+00:00,@LaTabledOgre @VoltaireMarbre @alexdalsbaek On ne paye pas tous les matins le gaz qu’on consomme 😏. Si Poutine flingue vraiment ses contrats de gaz il flingue de facto sa plus grande ressource financière pour les prochains décennie,1497934898778279941,https://twitter.com/ikolaco/status/1497934898778279941
2022-02-27 14:00:27+00:00,@COUPSURE Y’en a pas un qui peut sortir son flingue et lui en coller une dans la tête…,1497934659086430212,https://twitter.com/KedKedou/status/1497934659086430212
2022-02-27 13:57:37+00:00,Et voilà la défaite on est flingué,1497933945056509960,https://twitter.com/Lardsoft/status/1497933945056509960
2022-02-27 13:56:25+00:00,"2 infos en quelques minutes :

- la Russie place sa dissuasion nucléaire en état d’alerte
- des négociations entre la Russie et l’Ukraine vont se tenir

C’est ce qui s’appelle négocier avec un flingue sur la table non ?",1497933644882755586,https://twitter.com/tristandessert/status/1497933644882755586
2022-02-27 13:53:37+00:00,@ArxTarpeiaASM C'est volland qui l'a flingué avant avec tout le respect,1497932940227063809,https://twitter.com/petiteuhfilleuh/status/1497932940227063809
2022-02-27 13:52:32+00:00,Lucas c'est un assassin... Le mec nous flingue le match #ASMSDR,1497932665340805123,https://twitter.com/ArxTarpeiaASM/status/1497932665340805123
2022-02-27 13:50:09+00:00,ptdrrrr il me flingue 😭😭 https://t.co/TImEp9hNvH,1497932066406612992,https://twitter.com/pyraIia/status/1497932066406612992
2022-02-27 13:48:21+00:00,ils auraient ait un deal l'Otan aurait été flingué une fois pour toute et ce qui revenait à César serait revenu à César. https://t.co/kfIZTfUjg1,1497931612956278791,https://twitter.com/DavidGr09263281/status/1497931612956278791
2022-02-27 13:44:41+00:00,"@MixaHello Ben le sol poto, le terrain. ça tient. Et la suprématie aérienne ils ont pas tout flingué, ya un (des) IL-76 qui peuvent en témoigner. 

Même les US sont surpris du délai, c'est pas de ma faute.",1497930689529876485,https://twitter.com/AurayInsoumise/status/1497930689529876485
2022-02-27 13:39:42+00:00,@not_julien @Kirika_Yuumura @Twiiiiter7 @L_ThinkTank Sauf que eux ils ont une dizaine de flingue droit dans le bouche et c’est pour ça qu’ils réagissent de manière désespéré,1497929436259307521,https://twitter.com/maxTRaF/status/1497929436259307521
2022-02-27 13:36:00+00:00,@Padre_Pio Putain le hashtag me flingue 😭,1497928503332900865,https://twitter.com/bdx_will/status/1497928503332900865
